Jahr	Messdatum	Messzeit	Barometer	absLuftfeuchtigkeit	relLuftfeuchtigkeit	Lufttemperatur
2012	04.03.2012	06:20:39	1011.4	2.241	74.5	-3.7
2012	04.03.2012	06:40:39	1011.5	2.25	73.7	-3.5
2012	04.03.2012	07:00:39	1011.6	2.212	73	-3.6
2012	04.03.2012	07:20:40	1011.7	2.207	73.4	-3.7
2012	04.03.2012	07:40:39	1011.8	2.257	72.3	-3.2
2012	04.03.2012	08:00:40	1011.9	2.159	69.2	-3.2
2012	04.03.2012	08:20:39	1012.1	2.193	70.3	-3.2
2012	04.03.2012	08:40:39	1012.3	2.188	69.1	-3
2012	04.03.2012	09:00:43	1012.4	2.257	69.2	-2.6
2012	04.03.2012	09:20:41	1012.6	2.342	71.8	-2.6
2012	04.03.2012	09:40:39	1012.7	2.354	70.6	-2.3
2012	04.03.2012	10:00:39	1012.7	2.277	67.3	-2.1
2012	04.03.2012	10:20:39	1012.7	2.244	66.8	-2.2
2012	04.03.2012	10:40:39	1012.8	2.325	67.7	-1.9
2012	04.03.2012	11:00:39	1012.7	2.314	66.4	-1.7
2012	04.03.2012	11:20:39	1012.7	2.37	66.5	-1.4
2012	04.03.2012	11:40:39	1012.6	2.315	64.5	-1.3
2012	04.03.2012	12:00:39	1012.4	2.325	63.8	-1.1
2012	04.03.2012	12:20:39	1012.2	2.33	60.3	-0.3
2012	04.03.2012	12:40:39	1012	2.304	59.2	-0.2
2012	04.03.2012	13:00:39	1011.8	2.339	59.2	0
2012	04.03.2012	13:20:39	1011.5	2.421	59.5	0.4
2012	04.03.2012	13:40:39	1011.3	2.394	58.4	0.5
2012	04.03.2012	14:00:40	1011	2.357	57.5	0.5
2012	04.03.2012	14:40:40	1010.5	2.416	56.4	1.1
2012	04.03.2012	15:00:39	1010.4	2.417	55.6	1.3
2012	04.03.2012	15:20:39	1010.2	2.46	57	1.2
2012	04.03.2012	16:00:39	1009.8	2.528	57.7	1.4
2012	04.03.2012	16:20:40	1009.7	2.545	58.5	1.3
2012	04.03.2012	16:40:39	1009.5	2.631	59.6	1.5
2012	04.03.2012	17:00:41	1009.4	2.653	60.1	1.5
2012	04.03.2012	17:20:39	1009.3	2.676	60.6	1.5
2012	04.03.2012	17:40:39	1009.2	2.721	61.6	1.5
2012	04.03.2012	18:00:39	1009.1	2.83	63.6	1.6
2012	04.03.2012	18:20:39	1009	2.666	60.8	1.4
2012	04.03.2012	18:40:38	1009.1	2.685	60.8	1.5
2012	04.03.2012	19:00:40	1009.1	2.678	60.2	1.6
2012	04.03.2012	19:40:39	1009.1	2.509	60.2	0.7
2012	04.03.2012	20:20:40	1009	2.394	55.4	1.2
2012	04.03.2012	20:40:39	1008.9	2.415	54.7	1.5
2012	04.03.2012	21:20:39	1008.7	2.377	58.7	0.3
2012	04.03.2012	21:40:39	1008.6	2.383	58	0.5
2012	04.03.2012	22:00:39	1008.6	2.451	61.4	0.1
2012	04.03.2012	22:40:40	1008.7	2.292	54.2	0.9
2012	04.03.2012	23:00:39	1008.6	2.241	53	0.9
2012	04.03.2012	23:20:39	1008.5	2.348	55.1	1
2012	05.03.2012	00:00:39	1008.3	2.395	56.6	0.9
2012	05.03.2012	00:20:39	1008.1	2.374	55.3	1.1
2012	05.03.2012	00:40:39	1008	2.426	56.5	1.1
2012	05.03.2012	01:00:44	1007.9	2.416	57.9	0.7
2012	05.03.2012	01:20:39	1007.8	2.417	59.2	0.4
2012	05.03.2012	01:40:40	1007.7	2.495	61.1	0.4
2012	05.03.2012	02:00:39	1007.6	2.635	64.5	0.4
2012	05.03.2012	02:20:39	1007.4	2.692	67.8	0
2012	05.03.2012	02:40:39	1007.2	2.707	67.2	0.2
2012	05.03.2012	03:00:41	1007	2.728	70.2	-0.3
2012	05.03.2012	03:20:40	1006.8	2.769	72.8	-0.6
2012	05.03.2012	03:40:39	1006.5	2.804	73.7	-0.6
2012	05.03.2012	04:00:39	1006.3	2.793	73.4	-0.6
2012	05.03.2012	04:20:40	1006.1	2.85	73.8	-0.4
2012	05.03.2012	04:40:39	1005.9	2.802	74.7	-0.8
2012	05.03.2012	05:00:39	1005.7	2.825	74.2	-0.6
2012	05.03.2012	05:20:39	1005.6	2.863	74.1	-0.4
2012	05.03.2012	05:40:39	1005.6	2.955	79.3	-0.9
2012	05.03.2012	06:00:41	1005.5	3.056	82.6	-1
2012	05.03.2012	06:20:39	1005.3	3.015	83.9	-1.4
2012	05.03.2012	06:40:39	1005.1	3.007	84.9	-1.6
2012	05.03.2012	07:00:39	1004.9	3.031	86.2	-1.7
2012	05.03.2012	07:20:39	1004.8	3.074	87.4	-1.7
2012	05.03.2012	07:40:41	1004.7	3.06	88.3	-1.9
2012	05.03.2012	08:00:39	1004.7	3.028	86.1	-1.7
2012	05.03.2012	08:20:39	1004.6	3.021	85.9	-1.7
2012	05.03.2012	08:40:40	1004.6	3.02	86.5	-1.8
2012	05.03.2012	09:00:40	1004.6	3.05	86.7	-1.7
2012	05.03.2012	09:20:39	1004.5	3.068	87.2	-1.7
2012	05.03.2012	09:40:38	1004.5	3.112	83.4	-0.9
2012	05.03.2012	10:00:39	1004.4	3.017	84.5	-1.5
2012	05.03.2012	10:20:39	1004.3	3.032	84.3	-1.4
2012	05.03.2012	10:40:39	1004.3	3.094	86	-1.4
2012	05.03.2012	11:00:39	1004.3	3.142	84.8	-1
2012	05.03.2012	11:20:39	1004.2	3.086	83.3	-1
2012	05.03.2012	11:40:39	1004.2	3.105	83.8	-1
2012	05.03.2012	12:00:39	1004.1	3.128	83.2	-0.8
2012	05.03.2012	12:20:40	1004.1	3.121	81.8	-0.6
2012	05.03.2012	12:40:39	1004	3.121	81.2	-0.5
2012	05.03.2012	13:00:40	1003.9	3.101	79.5	-0.3
2012	05.03.2012	13:20:39	1003.8	3.136	80.4	-0.3
2012	05.03.2012	13:40:39	1003.7	3.16	81	-0.3
2012	05.03.2012	14:00:38	1003.7	3.243	82.5	-0.2
2012	05.03.2012	14:40:39	1003.8	3.23	80.4	0.1
2012	05.03.2012	15:00:39	1003.8	3.179	80.3	-0.1
2012	05.03.2012	15:40:39	1004	3.253	81	0.1
2012	05.03.2012	16:20:38	1004.2	3.249	82.7	-0.2
2012	05.03.2012	16:40:39	1004.3	3.233	81.7	-0.1
2012	05.03.2012	17:00:38	1004.4	3.251	80.4	0.2
2012	05.03.2012	17:20:38	1004.6	3.278	79.9	0.4
2012	05.03.2012	17:40:38	1004.8	3.243	82	-0.1
2012	05.03.2012	18:20:39	1005.3	3.301	82.3	0.1
2012	05.03.2012	18:40:39	1005.6	3.252	83.5	-0.3
2012	05.03.2012	19:20:39	1006.1	3.12	77.3	0.2
2012	05.03.2012	19:40:39	1006.3	3.138	77.2	0.3
2012	05.03.2012	20:00:39	1006.4	3.15	76.4	0.5
2012	05.03.2012	20:20:39	1006.5	3.092	77.2	0.1
2012	05.03.2012	20:40:39	1006.7	3.137	78.9	0
2012	05.03.2012	21:00:39	1006.9	3.176	79.9	0
2012	05.03.2012	21:20:39	1007.2	3.265	79.8	0.4
2012	05.03.2012	21:40:38	1007.4	3.31	82.1	0.2
2012	05.03.2012	22:00:39	1007.6	3.272	84.8	-0.4
2012	05.03.2012	22:40:38	1008	3.311	84.6	-0.2
2012	05.03.2012	23:00:39	1008.1	3.256	83.2	-0.2
2012	05.03.2012	23:20:39	1008.3	3.227	84.3	-0.5
2012	05.03.2012	23:40:39	1008.3	3.303	86.9	-0.6
2012	06.03.2012	00:00:39	1008.4	3.36	88.4	-0.6
2012	06.03.2012	00:20:39	1008.4	3.343	88.6	-0.7
2012	06.03.2012	00:40:39	1008.5	3.392	88.6	-0.5
2012	06.03.2012	01:00:38	1008.6	3.355	88.3	-0.6
2012	06.03.2012	01:20:39	1008.7	3.336	89.1	-0.8
2012	06.03.2012	01:40:39	1008.8	3.326	89.5	-0.9
2012	06.03.2012	02:00:39	1008.9	3.349	90.1	-0.9
2012	06.03.2012	02:20:39	1008.9	3.363	90.5	-0.9
2012	06.03.2012	02:40:39	1009	3.384	90.4	-0.8
2012	06.03.2012	03:00:39	1009.1	3.373	90.1	-0.8
2012	06.03.2012	03:20:39	1009.1	3.307	89	-0.9
2012	06.03.2012	03:40:39	1009.2	3.323	88.8	-0.8
2012	06.03.2012	04:00:39	1009.3	3.295	88.7	-0.9
2012	06.03.2012	04:20:38	1009.4	3.235	89.7	-1.3
2012	06.03.2012	04:40:39	1009.6	3.243	90.6	-1.4
2012	06.03.2012	05:00:39	1009.7	3.271	89.4	-1.1
2012	06.03.2012	05:20:39	1009.9	3.195	88	-1.2
2012	06.03.2012	05:40:39	1010.1	3.18	88.9	-1.4
2012	06.03.2012	06:00:39	1010.3	3.186	90.4	-1.6
2012	06.03.2012	06:20:39	1010.5	3.239	91.9	-1.6
2012	06.03.2012	06:40:39	1010.6	3.297	92.2	-1.4
2012	06.03.2012	07:00:38	1010.8	3.252	90.3	-1.3
2012	06.03.2012	07:20:39	1011	3.17	88.7	-1.4
2012	06.03.2012	07:40:39	1011.3	3.158	87.1	-1.2
2012	06.03.2012	08:00:39	1011.6	3.14	87.9	-1.4
2012	06.03.2012	08:20:39	1011.9	3.144	88.7	-1.5
2012	06.03.2012	08:40:39	1012.1	3.053	86.8	-1.6
2012	06.03.2012	09:00:39	1012.4	2.965	87.5	-2.1
2012	06.03.2012	09:20:39	1012.7	2.887	87.8	-2.5
2012	06.03.2012	09:40:39	1013	2.809	87.4	-2.8
2012	06.03.2012	10:00:39	1013.4	2.719	85.9	-3
2012	06.03.2012	10:20:39	1013.8	2.639	83.4	-3
2012	06.03.2012	10:40:39	1014.1	2.565	80.5	-2.9
2012	06.03.2012	11:00:39	1014.4	2.506	78.1	-2.8
2012	06.03.2012	11:20:39	1014.7	2.518	78.5	-2.8
2012	06.03.2012	11:40:39	1014.9	2.624	81.2	-2.7
2012	06.03.2012	12:00:39	1015	2.578	80.4	-2.8
2012	06.03.2012	12:20:39	1015.2	2.421	74.4	-2.6
2012	06.03.2012	12:40:39	1015.3	2.312	69	-2.2
2012	06.03.2012	13:00:38	1015.3	2.281	66.6	-1.9
2012	06.03.2012	13:20:39	1015.3	2.548	74.9	-2
2012	06.03.2012	13:40:38	1015.4	2.535	76.2	-2.3
2012	06.03.2012	14:00:39	1015.5	2.503	73.6	-2
2012	06.03.2012	14:20:39	1015.6	2.224	64	-1.7
2012	06.03.2012	14:40:39	1015.7	2.353	67.2	-1.6
2012	06.03.2012	15:00:39	1015.8	2.277	64.1	-1.4
2012	06.03.2012	15:20:39	1016	2.139	59.8	-1.3
2012	06.03.2012	15:40:39	1016.2	2.237	63	-1.4
2012	06.03.2012	16:00:39	1016.4	2.242	64.1	-1.6
2012	06.03.2012	16:20:39	1016.5	2.322	65.4	-1.4
2012	06.03.2012	16:40:39	1016.7	2.257	65.5	-1.8
2012	06.03.2012	17:00:39	1016.8	2.278	66.1	-1.8
2012	06.03.2012	17:20:39	1017.1	1.947	57.4	-2
2012	06.03.2012	17:40:39	1017.4	2.047	59.9	-1.9
2012	06.03.2012	18:00:39	1017.7	2.134	62	-1.8
2012	06.03.2012	18:20:39	1018	2.16	63.7	-2
2012	06.03.2012	19:00:38	1018.7	2.15	64.4	-2.2
2012	06.03.2012	19:20:39	1019.1	2.18	66.3	-2.4
2012	06.03.2012	19:40:39	1019.2	2.18	66.8	-2.5
2012	06.03.2012	20:00:39	1019.4	2.157	67.1	-2.7
2012	06.03.2012	20:40:39	1019.8	2.245	70.9	-2.9
2012	06.03.2012	21:00:39	1020	2.247	71.5	-3
2012	06.03.2012	21:40:39	1020.4	2.249	73.2	-3.3
2012	06.03.2012	22:00:39	1020.6	2.292	76.3	-3.6
2012	06.03.2012	22:20:39	1020.8	2.319	77.8	-3.7
2012	06.03.2012	22:40:39	1021	2.283	77.2	-3.8
2012	06.03.2012	23:00:39	1021.1	2.258	75.8	-3.7
2012	06.03.2012	23:20:39	1021.1	2.235	75.6	-3.8
2012	06.03.2012	23:40:38	1021.2	2.225	74.7	-3.7
2012	07.03.2012	00:00:39	1021.2	2.184	75	-4
2012	07.03.2012	00:20:39	1021.3	2.154	73.4	-3.9
2012	07.03.2012	00:40:39	1021.4	2.165	73.8	-3.9
2012	07.03.2012	01:00:38	1021.4	2.19	75.2	-4
2012	07.03.2012	01:20:39	1021.4	2.237	78	-4.2
2012	07.03.2012	01:40:39	1021.5	2.327	80.5	-4.1
2012	07.03.2012	02:00:38	1021.6	2.3	82	-4.5
2012	07.03.2012	02:20:40	1021.6	2.272	83.5	-4.9
2012	07.03.2012	02:40:39	1021.6	2.306	85.4	-5
2012	07.03.2012	03:00:39	1021.6	2.281	85.1	-5.1
2012	07.03.2012	03:20:39	1021.5	2.263	85.1	-5.2
2012	07.03.2012	03:40:39	1021.5	2.245	84.4	-5.2
2012	07.03.2012	04:00:39	1021.5	2.185	83.4	-5.4
2012	07.03.2012	04:20:39	1021.6	2.158	82.4	-5.4
2012	07.03.2012	04:40:39	1021.7	2.137	81.6	-5.4
2012	07.03.2012	05:00:39	1021.8	2.124	81.1	-5.4
2012	07.03.2012	05:20:39	1021.8	2.134	81.5	-5.4
2012	07.03.2012	05:40:39	1021.9	2.143	80.6	-5.2
2012	07.03.2012	06:00:39	1022	2.129	80.7	-5.3
2012	07.03.2012	06:20:39	1022.1	2.069	82.1	-5.9
2012	07.03.2012	06:40:39	1022.3	2.052	82.7	-6.1
2012	07.03.2012	07:00:39	1022.4	2.073	82.3	-5.9
2012	07.03.2012	07:40:39	1022.8	2.007	82.8	-6.4
2012	07.03.2012	08:00:39	1022.9	2	81.3	-6.2
2012	07.03.2012	08:20:39	1023.1	1.983	80	-6.1
2012	07.03.2012	08:40:39	1023.4	1.992	76.8	-5.5
2012	07.03.2012	09:00:39	1023.6	1.883	76	-6.1
2012	07.03.2012	09:20:39	1023.7	1.866	74.2	-5.9
2012	07.03.2012	09:40:39	1023.8	1.873	74.5	-5.9
2012	07.03.2012	10:00:39	1023.8	1.893	73	-5.5
2012	07.03.2012	10:20:40	1023.8	1.912	72.1	-5.2
2012	07.03.2012	11:00:39	1023.8	1.946	63.6	-3.3
2012	07.03.2012	11:20:39	1023.8	1.859	60.3	-3.2
2012	07.03.2012	11:40:39	1023.7	1.848	58.2	-2.8
2012	07.03.2012	12:00:40	1023.7	1.823	55.3	-2.3
2012	07.03.2012	12:20:39	1023.6	1.882	57.5	-2.4
2012	07.03.2012	12:40:39	1023.5	1.833	55.6	-2.3
2012	07.03.2012	13:00:39	1023.4	1.875	54	-1.6
2012	07.03.2012	13:40:41	1023	1.83	52.3	-1.5
2012	07.03.2012	14:00:39	1022.9	1.795	49.1	-0.9
2012	07.03.2012	14:20:39	1022.8	1.738	48.6	-1.2
2012	07.03.2012	15:00:40	1022.7	1.764	48.6	-1
2012	07.03.2012	15:20:39	1022.8	1.757	47.7	-0.8
2012	07.03.2012	15:40:39	1022.8	1.79	47.2	-0.4
2012	07.03.2012	16:20:40	1022.8	1.695	45.7	-0.7
2012	07.03.2012	17:00:41	1022.7	1.665	43.9	-0.4
2012	07.03.2012	17:20:39	1022.8	1.717	44.3	-0.1
2012	07.03.2012	18:00:39	1022.9	1.713	45.5	-0.5
2012	07.03.2012	18:40:39	1023.1	1.725	50.8	-1.9
2012	08.03.2012	13:40:39	1025.1	3.458	76.1	2.1
2012	08.03.2012	14:00:39	1025	3.469	74.2	2.5
2012	08.03.2012	14:40:39	1024.9	3.479	69.8	3.4
2012	08.03.2012	15:00:39	1024.9	3.419	68.6	3.4
2012	08.03.2012	15:20:39	1024.9	3.358	66.9	3.5
2012	08.03.2012	15:40:39	1024.9	3.336	66	3.6
2012	08.03.2012	16:00:39	1024.9	3.348	66.7	3.5
2012	08.03.2012	16:20:39	1024.9	3.3	65.3	3.6
2012	08.03.2012	16:40:39	1025	3.3	66.7	3.3
2012	08.03.2012	17:00:39	1025.1	3.311	67.4	3.2
2012	08.03.2012	17:20:39	1025.1	3.296	67.1	3.2
2012	08.03.2012	17:40:40	1025.2	3.279	66.3	3.3
2012	08.03.2012	18:20:39	1025.5	3.349	68.2	3.2
2012	08.03.2012	18:40:39	1025.8	3.368	69.1	3.1
2012	08.03.2012	19:00:39	1026.1	3.402	70.8	2.9
2012	08.03.2012	19:40:39	1026.3	3.397	70.2	3
2012	08.03.2012	20:20:39	1026.5	3.308	68.4	3
2012	08.03.2012	20:40:39	1026.6	3.308	68.4	3
2012	08.03.2012	21:20:39	1026.8	3.28	68.8	2.8
2012	08.03.2012	21:40:39	1026.9	3.273	67.7	3
2012	08.03.2012	22:00:38	1027	3.322	69.2	2.9
2012	08.03.2012	22:20:39	1027.1	3.355	70.4	2.8
2012	08.03.2012	22:40:39	1027	3.341	70.6	2.7
2012	08.03.2012	23:00:39	1027	3.384	71	2.8
2012	08.03.2012	23:20:39	1026.9	3.37	71.7	2.6
2012	09.03.2012	00:00:40	1027	3.289	69.5	2.7
2012	09.03.2012	00:20:40	1027	3.308	70.4	2.6
2012	09.03.2012	01:00:40	1027	3.437	74.7	2.3
2012	09.03.2012	01:20:39	1027.1	3.447	74.4	2.4
2012	09.03.2012	01:40:40	1027.2	3.473	75.5	2.3
2012	09.03.2012	02:00:41	1027.2	3.493	78.7	1.8
2012	09.03.2012	02:40:40	1027.1	3.57	80.4	1.8
2012	09.03.2012	03:00:40	1026.8	3.498	77.1	2.1
2012	09.03.2012	03:40:39	1026.6	3.468	78.1	1.8
2012	09.03.2012	04:00:39	1026.6	3.473	77.1	2
2012	09.03.2012	04:20:39	1026.6	3.483	77.3	2
2012	09.03.2012	04:40:39	1026.6	3.514	78	2
2012	09.03.2012	05:00:40	1026.7	3.498	77.1	2.1
2012	09.03.2012	05:20:39	1026.7	3.475	75.5	2.3
2012	09.03.2012	05:40:38	1026.7	3.436	75.2	2.2
2012	09.03.2012	06:00:39	1026.7	3.486	75.2	2.4
2012	09.03.2012	06:20:39	1026.8	3.444	74.3	2.4
2012	09.03.2012	06:40:39	1026.8	3.457	74.6	2.4
2012	09.03.2012	07:00:38	1026.9	3.443	74.3	2.4
2012	09.03.2012	07:20:39	1027	3.487	75.8	2.3
2012	09.03.2012	07:40:40	1027.2	3.517	75.9	2.4
2012	09.03.2012	08:00:39	1027.2	3.501	76.1	2.3
2012	09.03.2012	08:20:40	1027.3	3.556	77.3	2.3
2012	09.03.2012	08:40:39	1027.5	3.548	77.7	2.2
2012	09.03.2012	09:00:39	1027.6	3.599	76.6	2.6
2012	09.03.2012	09:20:41	1027.6	3.616	74.8	3
2012	09.03.2012	09:40:40	1027.6	3.526	74	2.8
2012	09.03.2012	10:00:39	1027.6	3.582	74.1	3
2012	09.03.2012	10:20:39	1027.7	3.534	72.1	3.2
2012	09.03.2012	10:40:39	1027.8	3.47	70.8	3.2
2012	09.03.2012	11:00:39	1027.9	3.444	69.3	3.4
2012	09.03.2012	11:20:41	1028	3.493	69.8	3.5
2012	09.03.2012	11:40:39	1028.1	3.543	71.3	3.4
2012	09.03.2012	12:00:39	1028.2	3.576	73.5	3.1
2012	09.03.2012	12:20:39	1028.2	3.613	72.2	3.5
2012	09.03.2012	12:40:39	1028.2	3.558	70.6	3.6
2012	09.03.2012	13:00:39	1028.1	3.637	73.7	3.3
2012	09.03.2012	13:20:39	1027.9	3.691	73.2	3.6
2012	09.03.2012	13:40:40	1027.8	3.717	73.7	3.6
2012	09.03.2012	14:00:39	1027.8	3.743	73.7	3.7
2012	09.03.2012	14:20:39	1027.7	3.719	72.7	3.8
2012	09.03.2012	14:40:39	1027.6	3.704	70.9	4.1
2012	09.03.2012	15:00:39	1027.5	3.684	71.5	3.9
2012	09.03.2012	15:20:39	1027.3	3.674	71.8	3.8
2012	09.03.2012	15:40:39	1027.3	3.643	70.2	4
2012	09.03.2012	16:20:39	1027.4	3.658	70	4.1
2012	09.03.2012	16:40:39	1027.5	3.605	69.5	4
2012	09.03.2012	17:00:39	1027.7	3.605	70	3.9
2012	09.03.2012	17:20:39	1027.8	3.59	70.2	3.8
2012	09.03.2012	17:40:39	1028.1	3.664	73.2	3.5
2012	09.03.2012	18:00:39	1028.3	3.742	78	2.9
2012	09.03.2012	18:20:39	1028.4	3.809	79.4	2.9
2012	09.03.2012	19:40:39	1028.8	3.674	76.1	3
2012	09.03.2012	20:00:39	1028.9	3.634	75.8	2.9
2012	09.03.2012	20:20:41	1029	3.645	75.5	3
2012	09.03.2012	20:40:40	1029.1	3.669	78.2	2.6
2012	09.03.2012	21:00:39	1029.2	3.69	81.5	2.1
2012	09.03.2012	21:40:39	1029.3	3.798	82.1	2.4
2012	09.03.2012	22:20:39	1029.3	3.696	79.9	2.4
2012	09.03.2012	22:40:39	1029.3	3.621	78.3	2.4
2012	09.03.2012	23:00:39	1029.3	3.618	78.8	2.3
2012	09.03.2012	23:20:39	1029.3	3.595	78.3	2.3
2012	09.03.2012	23:40:39	1029.3	3.6	78.4	2.3
2012	10.03.2012	00:00:39	1029.2	3.565	78.2	2.2
2012	10.03.2012	00:20:39	1029.2	3.544	77.2	2.3
2012	10.03.2012	00:40:39	1029.2	3.514	76	2.4
2012	10.03.2012	01:00:39	1029.2	3.53	75.8	2.5
2012	10.03.2012	01:20:40	1029.2	3.556	76.9	2.4
2012	10.03.2012	01:40:42	1029.2	3.57	78.3	2.2
2012	10.03.2012	02:00:39	1029.2	3.553	78.5	2.1
2012	10.03.2012	02:20:39	1029.1	3.566	79.9	1.9
2012	10.03.2012	03:00:39	1029	3.526	79	1.9
2012	10.03.2012	03:20:42	1029	3.503	78.5	1.9
2012	10.03.2012	03:40:39	1028.9	3.503	80.2	1.6
2012	10.03.2012	04:00:39	1028.8	3.588	84.5	1.2
2012	10.03.2012	04:20:39	1028.7	3.566	82.8	1.4
2012	10.03.2012	04:40:39	1028.6	3.51	80.9	1.5
2012	10.03.2012	05:00:39	1028.6	3.484	80.3	1.5
2012	10.03.2012	05:20:39	1028.6	3.49	79.3	1.7
2012	10.03.2012	05:40:39	1028.8	3.472	78.9	1.7
2012	10.03.2012	06:00:39	1028.9	3.518	81.1	1.5
2012	10.03.2012	06:20:39	1028.9	3.499	80.1	1.6
2012	10.03.2012	06:40:39	1028.9	3.506	82	1.3
2012	10.03.2012	07:00:41	1029	3.603	85.5	1.1
2012	10.03.2012	07:20:39	1029.1	3.697	87.1	1.2
2012	10.03.2012	07:40:39	1029.3	3.666	87	1.1
2012	10.03.2012	08:00:39	1029.4	3.642	87.7	0.9
2012	10.03.2012	08:20:39	1029.6	3.635	90.1	0.5
2012	10.03.2012	08:40:39	1029.7	3.676	91.8	0.4
2012	10.03.2012	09:00:39	1029.8	3.841	92.5	0.9
2012	10.03.2012	09:20:40	1029.9	3.868	90.5	1.3
2012	10.03.2012	09:40:39	1030	3.838	87.9	1.6
2012	10.03.2012	10:00:39	1030	3.826	88.9	1.4
2012	10.03.2012	10:20:39	1029.9	3.848	87.5	1.7
2012	10.03.2012	10:40:39	1029.9	3.782	86	1.7
2012	10.03.2012	11:00:39	1029.9	3.777	85.9	1.7
2012	10.03.2012	11:40:39	1029.9	3.72	83.4	1.9
2012	10.03.2012	12:00:39	1029.9	3.789	80.8	2.6
2012	10.03.2012	12:20:39	1029.9	3.844	80.8	2.8
2012	10.03.2012	12:40:39	1029.7	3.799	81	2.6
2012	10.03.2012	13:00:39	1029.6	3.874	82	2.7
2012	10.03.2012	13:20:39	1029.4	3.989	83.8	2.8
2012	10.03.2012	13:40:41	1029.2	3.906	80.9	3
2012	10.03.2012	14:00:43	1029.1	3.996	79.3	3.6
2012	10.03.2012	14:20:40	1028.9	3.805	75	3.7
2012	10.03.2012	15:00:41	1028.7	3.575	69	4
2012	10.03.2012	15:20:40	1028.5	3.388	65.4	4
2012	10.03.2012	15:40:39	1028.3	3.31	64.8	3.8
2012	10.03.2012	16:00:40	1028.1	3.232	63.7	3.7
2012	10.03.2012	16:20:39	1027.7	3.217	62.5	3.9
2012	10.03.2012	16:40:39	1027.4	2.913	57	3.8
2012	10.03.2012	17:00:40	1027.1	2.837	55.9	3.7
2012	10.03.2012	17:20:39	1026.8	2.975	59	3.6
2012	10.03.2012	17:40:39	1026.6	2.97	59.3	3.5
2012	10.03.2012	18:00:39	1026.4	2.97	59.3	3.5
2012	10.03.2012	18:20:39	1026.2	3.232	65.4	3.3
2012	10.03.2012	18:40:39	1026.1	3.128	63.3	3.3
2012	10.03.2012	19:00:39	1026	2.979	60.3	3.3
2012	10.03.2012	19:20:39	1025.9	2.903	62.2	2.5
2012	10.03.2012	19:40:40	1025.9	2.867	62.3	2.3
2012	10.03.2012	20:20:39	1025.7	2.74	63.5	1.4
2012	10.03.2012	21:00:40	1025.5	2.766	67.9	0.6
2012	10.03.2012	21:20:39	1025.4	2.787	68.9	0.5
2012	10.03.2012	21:40:40	1025.3	2.878	70.1	0.7
2012	10.03.2012	22:00:39	1025.2	2.803	70.8	0.2
2012	10.03.2012	22:20:39	1025	2.815	71.1	0.2
2012	10.03.2012	22:40:39	1024.8	2.82	70.7	0.3
2012	10.03.2012	23:00:41	1024.6	3.003	74.7	0.4
2012	10.03.2012	23:20:39	1024.5	3.201	79.6	0.4
2012	10.03.2012	23:40:40	1024.4	3.157	81.4	-0.1
2012	11.03.2012	00:00:40	1024.2	3.124	82.3	-0.4
2012	11.03.2012	00:20:39	1024	3.138	80.3	0
2012	11.03.2012	00:40:39	1023.9	3.12	80.4	-0.1
2012	11.03.2012	01:00:40	1023.8	2.918	82.1	-1.3
2012	11.03.2012	01:20:40	1023.7	2.844	80.6	-1.4
2012	11.03.2012	01:40:40	1023.5	2.736	78.7	-1.6
2012	11.03.2012	02:40:39	1022.9	2.776	81	-1.8
2012	11.03.2012	03:00:39	1022.7	2.787	79.5	-1.5
2012	11.03.2012	03:20:39	1022.6	2.635	78	-2
2012	11.03.2012	03:40:41	1022.5	2.572	79	-2.5
2012	11.03.2012	04:00:40	1022.2	2.621	80.5	-2.5
2012	11.03.2012	04:20:39	1021.8	2.708	80.7	-2.1
2012	11.03.2012	04:40:40	1021.2	2.495	77.7	-2.7
2012	11.03.2012	05:00:39	1021	2.506	79.8	-3
2012	11.03.2012	05:20:39	1020.8	2.472	78.1	-2.9
2012	11.03.2012	05:40:39	1021.1	2.617	82.7	-2.9
2012	11.03.2012	06:00:39	1021.3	2.666	84.9	-3
2012	11.03.2012	06:20:39	1021.5	2.679	84.7	-2.9
2012	11.03.2012	06:40:39	1021.8	2.596	82.7	-3
2012	11.03.2012	07:00:40	1021.8	2.457	82.5	-3.7
2012	11.03.2012	07:20:39	1021.8	2.548	78.8	-2.6
2012	11.03.2012	08:03:16	1021.6	2.498	73.9	-2
2012	11.03.2012	08:20:39	1021.4	2.545	76.4	-2.2
2012	11.03.2012	08:40:40	1021.2	2.665	76.5	-1.6
2012	11.03.2012	09:00:39	1021	2.762	74.2	-0.7
2012	11.03.2012	09:20:41	1020.9	2.891	78.2	-0.8
2012	11.03.2012	09:40:39	1020.8	2.925	79.1	-0.8
2012	11.03.2012	10:00:39	1020.6	2.894	77.7	-0.7
2012	11.03.2012	10:40:40	1020.3	3.069	76	0.4
2012	11.03.2012	11:00:39	1020	3.22	78	0.7
2012	11.03.2012	11:20:39	1019.8	3.193	77.9	0.6
2012	11.03.2012	12:00:39	1019.2	3.329	76.6	1.4
2012	11.03.2012	12:40:39	1018.6	3.449	73.3	2.5
2012	11.03.2012	13:00:41	1018.2	3.39	70.5	2.8
2012	11.03.2012	13:20:40	1017.8	3.395	68.6	3.2
2012	11.03.2012	13:40:39	1017.3	3.515	69	3.6
2012	11.03.2012	14:00:39	1016.9	3.429	65.9	3.9
2012	11.03.2012	14:20:40	1016.6	3.505	64.1	4.6
2012	11.03.2012	14:40:39	1016.4	3.575	59.3	6
